date_local,aqi,arithmetic_mean,first_max_value,observation_count,observation_percent
2018-02-04,5.8203125,0.35566817738791423,0.5746647173489279,24.068226120857698,98.18713450292398
2018-02-11,5.312252964426878,0.32623048717948716,0.5143846153846154,23.960552268244577,97.71597633136095
2018-02-18,5.394422310756972,0.3040446282306163,0.5221093439363816,24.03976143141153,98.03180914512923
2018-02-25,4.674603174603175,0.29459134059405945,0.47001980198019805,23.92871287128713,97.62574257425743
2018-03-04,3.877470355731225,0.2609523031496063,0.38260039370078736,23.923228346456693,97.56102362204724
2018-03-11,3.98828125,0.26388444054580895,0.39999220272904484,23.92787524366472,97.9083820662768
2018-03-18,4.461240310077519,0.2881510678294573,0.453015503875969,23.94573643410853,97.98255813953489
2018-03-25,3.372549019607843,0.24679151663405088,0.3475303326810176,23.958904109589042,98.01956947162427
2018-04-01,3.5813953488372094,0.25219729824561404,0.3487582846003899,23.709551656920077,96.99415204678363
2018-04-08,3.296875,0.2343149375,0.3381171875,23.890625,97.759765625
2018-04-15,3.848605577689243,0.2618513041749503,0.37526043737574555,24.02783300198807,98.3220675944334
2018-04-22,4.392996108949417,0.28919866990291265,0.4357553398058252,23.844660194174757,97.57087378640777
2018-04-29,3.4007936507936507,0.23628896435643562,0.3426732673267327,23.922772277227722,97.85940594059406
2018-05-06,4.015444015444015,0.26430516763005785,0.39973988439306357,23.770712909441233,97.26782273603082
2018-05-13,3.3346303501945527,0.24560051456310678,0.3335631067961165,24.007766990291262,98.23883495145631
2018-05-20,3.4007936507936507,0.23727940674603173,0.3319007936507936,23.86111111111111,97.58928571428571
2018-05-27,3.5912698412698414,0.24257558531746032,0.34999007936507937,23.541666666666668,98.29563492063492
2018-06-03,3.6811023622047245,0.23686684251968504,0.35523622047244097,23.38976377952756,96.82086614173228
2018-06-10,3.0434782608695654,0.21720012992125984,0.30521850393700783,23.31496062992126,97.10236220472441
2018-06-17,3.3176470588235296,0.23075286692759295,0.3251819960861057,23.9706457925636,98.03522504892368
2018-06-24,3.123015873015873,0.22176949900990098,0.30266732673267327,23.944554455445545,97.81188118811882
2018-07-01,3.367588932806324,0.24155520396039604,0.34083960396039603,23.934653465346535,97.60396039603961
2018-07-08,3.208,0.2221102754491018,0.32295608782435126,24.0,97.85229540918164
2018-07-15,3.3493975903614457,0.2407723887775551,0.3336753507014028,24.01002004008016,97.88577154308618
2018-07-22,2.7768924302788847,0.20554050894632206,0.2799662027833002,24.017892644135188,97.9324055666004
2018-07-29,3.6956521739130435,0.25142654133858267,0.3638641732283464,23.866141732283463,97.32283464566929
2018-08-05,3.9558232931726907,0.25816144088176357,0.3807895791583166,24.05811623246493,98.08216432865731
2018-08-12,3.576,0.24286756487025948,0.3495508982035928,24.00798403193613,97.92015968063872
2018-08-19,3.645418326693227,0.256493662027833,0.3442604373757456,24.129224652087476,98.39363817097416
2018-08-26,4.294820717131474,0.2996934333996024,0.40509741550695827,23.82703777335984,97.14314115308152
2018-09-02,3.34251968503937,0.24211641764705882,0.33900392156862746,23.86078431372549,97.30980392156863
2018-09-09,3.5555555555555554,0.2383170415841584,0.3492633663366337,24.017821782178217,97.94059405940594
2018-09-16,3.8947368421052633,0.263711483805668,0.37744534412955466,24.006072874493928,97.84210526315789
2018-09-23,4.052,0.2608336606786427,0.40722554890219564,24.035928143712574,98.0059880239521
2018-09-30,3.893700787401575,0.2577158546168959,0.38721611001964634,24.102161100196465,98.31041257367387
2018-10-07,3.7928286852589643,0.24412632803180914,0.38149105367793246,24.04572564612326,98.2962226640159
2018-10-14,3.5061224489795917,0.23655498981670062,0.3517983706720978,24.112016293279023,98.27494908350306
2018-10-21,4.246963562753036,0.2502554219066937,0.41480324543610547,23.724137931034484,96.87829614604462
2018-10-28,4.848,0.291916246,0.477896,23.394,97.524
2018-11-04,5.619047619047619,0.31628509486166007,0.5471007905138341,23.798418972332016,97.25098814229248
2018-11-11,6.884462151394422,0.37421403984063745,0.6598705179282869,23.51394422310757,98.01593625498008
2018-11-18,7.201612903225806,0.4446896888888889,0.7001373737373737,23.537373737373738,98.11919191919192
2018-11-25,5.492,0.31900885799999995,0.5455220000000001,23.488,97.914
2018-12-02,5.012,0.2955984371257485,0.5026427145708583,23.542914171656687,98.1377245508982
2018-12-09,6.143426294820717,0.3719397410358566,0.5963685258964143,23.334661354581673,97.27689243027888
2018-12-16,6.746987951807229,0.38930466733466934,0.6366573146292586,23.65330661322645,96.95991983967936
2018-12-23,6.338775510204082,0.37660208979591836,0.6180877551020408,23.522448979591836,98.0530612244898
2018-12-30,5.801587301587301,0.34176896230158726,0.5643273809523809,23.418650793650794,97.62698412698413
2019-01-06,6.0,0.34142362075848304,0.6001057884231538,23.21556886227545,96.77844311377245
2019-01-06,4.932773109243698,0.29118136974789915,0.472327731092437,23.529411764705884,98.08193277310924
2019-01-13,4.502092050209205,0.29024380167014613,0.4524906054279749,23.430062630480165,97.6722338204593
2019-01-20,5.07563025210084,0.2925574285714286,0.49272899159663863,23.61764705882353,98.44957983193277
2019-01-27,6.590909090909091,0.3911204214876033,0.6440123966942148,23.46694214876033,97.82231404958678
2019-02-03,5.114893617021276,0.33497600212314227,0.49761146496815284,23.360934182590235,97.38216560509554
2019-02-10,4.467213114754099,0.2904132479508197,0.4467848360655738,23.352459016393443,97.34426229508196
2019-02-17,3.569620253164557,0.2527935410526316,0.3621578947368421,23.492631578947368,97.92631578947369
2019-02-24,4.55,0.29272814375,0.43840833333333334,23.552083333333332,98.17083333333333
2019-03-03,3.7886178861788617,0.26284640243902435,0.3707743902439024,23.658536585365855,98.6178861788618
2019-03-10,4.286885245901639,0.2689344446721311,0.42238524590163934,23.485655737704917,97.90368852459017
2019-03-17,4.672413793103448,0.3009561271551724,0.47870474137931035,23.549568965517242,98.16379310344827
2019-03-24,4.759336099585062,0.30859204149377595,0.47922821576763486,23.62033195020747,98.45643153526972
2019-03-31,3.934156378600823,0.2586077345679012,0.3873024691358025,23.467078189300413,97.82098765432099
2019-04-07,4.825,0.3097996125,0.4918666666666667,23.533333333333335,98.09583333333333
2019-04-14,3.796680497925311,0.24994444190871368,0.3780248962655602,23.512448132780083,98.01244813278008
2019-04-21,3.2625,0.23125391458333333,0.3306895833333333,23.541666666666668,98.13333333333334
2019-04-28,2.970954356846473,0.21996078215767634,0.2993091286307054,23.560165975103736,98.20954356846472
2019-05-05,3.6127659574468085,0.2381306560509554,0.35514012738853507,23.479830148619957,97.87048832271762
2019-05-12,2.9873417721518987,0.2088182405063291,0.3008417721518987,23.569620253164558,98.24894514767932
2019-05-19,3.008403361344538,0.21598271368421054,0.30082947368421054,23.52421052631579,98.05473684210526
2019-05-26,3.0165289256198347,0.21796501652892564,0.3169586776859504,23.452479338842974,97.7603305785124
2019-06-02,3.1631799163179917,0.22592684309623431,0.31617782426778246,23.422594142259413,97.63598326359832
2019-06-09,3.319327731092437,0.22695312605042017,0.33038655462184874,23.41176470588235,97.58823529411765
2019-06-16,2.9453781512605044,0.21588044537815126,0.2956449579831933,23.659663865546218,98.61974789915966
2019-06-23,3.096234309623431,0.21745733054393304,0.3184958158995816,23.598326359832637,98.36610878661088
2019-06-30,3.232365145228216,0.22543047095435687,0.32277385892116184,23.350622406639005,97.33609958506224
2019-07-07,2.9322033898305087,0.2107349175475687,0.2890021141649049,23.42071881606765,97.63002114164905
2019-07-14,3.03781512605042,0.21473565263157895,0.2984694736842105,23.541052631578946,98.12842105263158
2019-07-21,2.7956521739130435,0.1985668082788671,0.27616557734204794,23.446623093681918,97.73856209150327
2019-07-28,3.52991452991453,0.2523924123931624,0.3433568376068376,23.583333333333332,98.30555555555556
2019-08-04,3.5991561181434597,0.24461861052631578,0.3621726315789474,24.05263157894737,97.94526315789474
2019-08-11,3.1589958158995817,0.222550636743215,0.3230062630480167,24.025052192066806,98.06263048016702
2019-08-18,3.256198347107438,0.23212162474226802,0.32746185567010305,23.888659793814433,97.31134020618556
2019-08-25,3.2236286919831225,0.22688315157894737,0.3166147368421053,24.088421052631578,98.33052631578947
2019-09-01,3.708154506437768,0.24878872688172043,0.36562365591397855,23.204301075268816,96.72258064516129
2019-09-08,3.390557939914163,0.23125326394849785,0.3346223175965665,23.321888412017167,97.21673819742489
2019-09-15,4.3004291845493565,0.2713790579399142,0.4227618025751073,23.611587982832617,98.42274678111588
2019-09-22,4.47457627118644,0.2761702457627118,0.4293707627118644,23.52542372881356,98.06567796610169
2019-09-29,3.051502145922747,0.2054792939914163,0.30978326180257515,23.57510729613734,98.27038626609442
2019-10-06,4.669491525423729,0.2849490338983051,0.4623707627118644,23.59957627118644,98.3707627118644
2019-10-13,5.165938864628821,0.2989493537117904,0.49290829694323146,23.670305676855897,98.66593886462883
2019-10-20,5.413043478260869,0.3091052260869565,0.5294304347826088,23.408695652173915,97.58478260869565
2019-10-27,4.508928571428571,0.2304501450892857,0.40866517857142853,23.314732142857142,97.1875
2019-11-03,6.67381974248927,0.3755290623655914,0.6502322580645161,23.4,97.53978494623657
2019-11-10,6.616379310344827,0.36970027370689656,0.638989224137931,23.55387931034483,98.18318965517241
2019-11-17,5.991266375545852,0.3489110218340611,0.6000720524017468,23.53930131004367,98.12663755458516
2019-11-24,5.811965811965812,0.32620277136752135,0.5611153846153846,23.64957264957265,98.57905982905983
2019-12-01,4.184873949579832,0.258288224789916,0.41724159663865545,23.548319327731093,98.15966386554622
2019-12-08,4.96234309623431,0.2898147008368201,0.4854037656903766,23.535564853556487,98.10460251046025
2019-12-15,4.244725738396625,0.2572113312236287,0.41637763713080167,23.40084388185654,97.5506329113924
2019-12-22,7.793991416309013,0.43528422317596566,0.7523068669527897,23.534334763948497,98.10085836909872
2019-12-29,5.7076271186440675,0.328949875,0.604197033898305,23.61864406779661,98.45550847457628
2020-01-05,5.008403361344538,0.30562801470588236,0.5315378151260505,22.85924369747899,95.30252100840336
2020-01-05,5.584415584415584,0.3151953528138528,0.5406103896103897,23.534632034632036,98.1038961038961
2020-01-12,4.757575757575758,0.28477559002169195,0.4804750542299349,23.44468546637744,97.73318872017353
2020-01-19,4.911504424778761,0.29973230309734517,0.4824137168141593,23.537610619469028,98.11725663716814
2020-01-26,4.96,0.31194536222222224,0.49345999999999995,23.473333333333333,97.84666666666666
2020-02-02,5.745614035087719,0.3025430285087719,0.5406008771929824,23.473684210526315,97.85087719298245
2020-02-09,4.469298245614035,0.2551353457330416,0.41947045951859957,24.09846827133479,98.30634573304158
2020-02-16,5.328888888888889,0.3251988470066519,0.5267782705099778,24.146341463414632,98.21507760532151
2020-02-23,4.743243243243243,0.29237676853932587,0.47560449438202246,24.01123595505618,98.37303370786516
2020-03-01,4.061674008810573,0.25443223788546254,0.4115770925110132,23.610132158590307,98.42070484581498
2020-03-08,3.7787610619469025,0.25453794690265485,0.37730752212389385,23.491150442477878,95.73230088495575
2020-03-15,3.0220264317180616,0.21890790329670332,0.30763076923076926,23.934065934065934,97.85274725274725
2020-03-22,3.2982456140350878,0.22463350765864332,0.32504814004376364,24.12691466083151,98.39387308533917
2020-03-29,3.2844827586206895,0.22146784086021506,0.3231462365591398,24.116129032258065,98.16129032258064
2020-04-05,2.9691629955947136,0.21782989670329672,0.2967362637362638,24.114285714285714,98.33186813186813
2020-04-12,2.991304347826087,0.21147362255965294,0.29570715835141,24.099783080260302,98.06941431670282
2020-04-19,3.004385964912281,0.21642218599562363,0.3024201312910284,24.083150984682714,98.21225382932167
2020-04-26,3.2286995515695067,0.22039153691275168,0.31848769574944075,23.588366890380314,98.32885906040268
2020-05-03,3.017857142857143,0.2190675223214286,0.29862723214285714,23.982142857142858,97.75
2020-05-10,2.8646288209606987,0.20634288671023968,0.2795141612200436,24.04139433551198,97.82135076252723
2020-05-17,2.8951965065502185,0.2025734519650655,0.28044323144104805,23.521834061135372,98.0524017467249
2020-05-24,3.184684684684685,0.2292947972972973,0.3242815315315315,23.59234234234234,98.3445945945946
2020-05-31,2.7276785714285716,0.19443879064587974,0.2677639198218263,24.035634743875278,97.97995545657015
2020-06-07,2.6621621621621623,0.19248368918918918,0.26132432432432434,23.51126126126126,98.01126126126127
2020-06-14,2.6457399103139014,0.1926272937219731,0.2697780269058296,23.56053811659193,98.2152466367713
2020-06-21,3.2719298245614037,0.2298007133479212,0.32170021881838073,24.142231947483587,98.22975929978118
2020-06-28,2.7532467532467533,0.19622332829373648,0.27557019438444924,23.90928725701944,97.99568034557235
2020-07-05,3.9525862068965516,0.25005892688172043,0.38558494623655915,24.133333333333333,98.23225806451613
2020-07-12,3.192982456140351,0.2144499015317287,0.31079868708971553,23.99562363238512,97.85995623632385
2020-07-19,3.256637168141593,0.22924837086092717,0.3167836644591612,24.194260485651213,98.42604856512142
2020-07-26,3.2455357142857144,0.2239239911308204,0.3225410199556541,23.946784922394677,97.62084257206209
2020-08-02,3.18859649122807,0.2137256498905908,0.31321006564551424,24.03063457330416,97.76367614879649
2020-08-09,3.777292576419214,0.25802956644880176,0.37306971677559914,23.971677559912855,98.23747276688454
2020-08-16,3.6696035242290748,0.24848186343612336,0.36933259911894273,23.47797356828194,97.86784140969164
2020-08-23,4.830357142857143,0.31288210491071433,0.5045223214285715,23.412946428571427,97.59821428571429
2020-08-30,3.570135746606335,0.24023308163265308,0.3558412698412698,23.428571428571427,97.66213151927438
2020-09-06,5.51131221719457,0.3387616216216216,0.5486666666666666,23.326576576576578,97.24324324324324
2020-09-13,8.404444444444444,0.5533595787139689,0.7920532150776053,23.5609756097561,98.21286031042129
2020-09-20,4.884444444444444,0.30443098444444444,0.47136,23.626666666666665,98.49111111111111
2020-09-27,4.277533039647577,0.2696262511013216,0.4184735682819383,23.594713656387665,98.3546255506608
2020-10-04,5.875555555555556,0.35926096681415925,0.5628893805309734,23.93141592920354,98.15486725663717
2020-10-11,4.212669683257919,0.2604791083521445,0.400568848758465,23.857787810383748,96.96839729119638
2020-10-18,5.345291479820628,0.320684125,0.5177142857142857,23.863839285714285,97.85267857142857
2020-10-25,3.5045045045045047,0.22171689461883407,0.32882062780269056,24.163677130044842,98.25560538116592
2020-11-01,6.8545454545454545,0.37657198185941043,0.6456326530612244,23.961451247165535,97.73922902494331
2020-11-08,5.324200913242009,0.3226748431818182,0.5244681818181818,24.172727272727272,98.26363636363637
2020-11-15,6.054545454545455,0.33774438636363635,0.5920386363636364,23.7,96.65
2020-11-22,6.702702702702703,0.37113410786516854,0.6322067415730337,24.10112359550562,97.99101123595506
2020-11-29,7.031674208144796,0.4027553679458239,0.672273137697517,24.067720090293452,98.18058690744921
2020-12-06,6.90625,0.4048905434298441,0.662097995545657,24.066815144766146,97.89755011135857
2020-12-13,5.197309417040358,0.2940645659955258,0.5038523489932886,23.910514541387023,98.10290827740492
2020-12-20,7.2825112107623315,0.43319917488789234,0.7144349775784753,23.630044843049326,98.49775784753363
2020-12-27,5.762331838565022,0.33206547085201793,0.5523408071748879,23.45964125560538,97.78923766816143
2021-01-03,5.502242152466367,0.32647062780269054,0.5670582959641255,23.430493273542602,97.66367713004485
2021-01-03,5.635135135135135,0.3452530788288289,0.5488063063063062,23.58108108108108,98.29504504504504
2021-01-10,5.897321428571429,0.34704656919642857,0.5874575892857142,23.5,97.96205357142857
2021-01-17,6.21875,0.3724891812080537,0.6232192393736018,23.56152125279642,98.2102908277405
2021-01-24,4.29646017699115,0.26289380309734517,0.40863716814159295,23.56858407079646,98.2433628318584
2021-01-31,5.027149321266968,0.307845920993228,0.4858148984198646,23.451467268623023,97.75395033860045
2021-02-07,6.2444444444444445,0.3623449622222222,0.6179666666666667,23.397777777777776,97.53555555555556
2021-02-14,3.4713656387665197,0.2544786087912088,0.34852307692307694,24.11868131868132,98.12087912087912
2021-02-21,4.597345132743363,0.2828862693156733,0.4812317880794702,23.856512141280355,97.40397350993378
2021-02-28,4.637554585152839,0.28567575599128536,0.45,24.16557734204793,98.35729847494554
2021-03-07,4.446902654867257,0.277210587196468,0.4456291390728477,23.975717439293597,97.75717439293598
2021-03-14,3.9863013698630136,0.26028251936218677,0.38399316628701596,23.917995444191344,97.19362186788155
2021-03-21,4.725225225225225,0.28862568314606746,0.462676404494382,23.98876404494382,97.76179775280899
2021-03-28,4.445454545454545,0.2745028004535147,0.4439002267573696,23.444444444444443,97.73242630385488
2021-04-04,4.755458515283843,0.2951960829694323,0.46094541484716156,23.403930131004365,97.56550218340611
2021-04-11,3.650442477876106,0.2517308366445916,0.36304635761589404,23.39072847682119,97.50551876379691
2021-04-18,4.271111111111111,0.2685218314855876,0.4402128603104213,23.50110864745011,97.9689578713969
2021-04-25,3.3644444444444446,0.22445197787610618,0.3293982300884956,23.5641592920354,98.22345132743362
2021-05-02,2.995614035087719,0.21257362800875274,0.29349015317286653,23.27571115973742,97.03501094091904
2021-05-09,3.0530973451327434,0.215146842920354,0.3066902654867257,23.61061946902655,98.42256637168141
2021-05-16,3.3480176211453743,0.23148398898678416,0.32369162995594714,23.43612334801762,97.69603524229075
2021-05-23,3.623318385650224,0.243126981981982,0.3563198198198198,23.58108108108108,98.2927927927928
2021-05-30,2.9344978165938866,0.20547589301310043,0.3134519650655022,23.434497816593886,97.69213973799127
2021-06-06,3.1748878923766815,0.22137636465324384,0.31110738255033554,24.158836689038033,98.23937360178971
2021-06-13,3.7111111111111112,0.2395449512195122,0.3701152993348115,23.966740576496672,98.20177383592018
2021-06-20,3.1666666666666665,0.22328853610503283,0.31133698030634577,24.240700218818382,98.63676148796499
2021-06-27,2.878260869565217,0.1993651391304348,0.2856130434782609,23.845652173913045,97.26304347826087
2021-07-04,3.3100436681222707,0.23045471397379913,0.35569868995633186,24.133187772925766,98.1943231441048
2021-07-11,3.0486725663716814,0.21202352097130242,0.29657615894039735,23.73730684326711,96.77924944812362
2021-07-18,3.3035714285714284,0.23349261160714288,0.32812723214285716,24.142857142857142,98.17857142857143
2021-07-25,3.436936936936937,0.2484880179775281,0.3421370786516854,23.79550561797753,97.53707865168539
2021-08-01,3.914798206278027,0.26134173825503354,0.3645973154362416,23.997762863534675,97.57270693512304
2021-08-08,4.133928571428571,0.2820768129175947,0.3986191536748329,24.097995545657014,98.23830734966593
2021-08-15,3.690909090909091,0.2609479387755102,0.3673129251700681,24.17687074829932,98.29251700680273
2021-08-22,4.041095890410959,0.2796475022727273,0.40222500000000005,24.056818181818183,98.02954545454546
2021-08-29,4.137777777777778,0.2816910709534368,0.3948425720620843,24.02660753880266,97.7139689578714
2021-09-05,4.928251121076233,0.31630989932885906,0.4798635346756152,23.977628635346758,97.72706935123043
2021-09-12,4.13963963963964,0.28570636853932585,0.4038921348314607,24.096629213483148,97.99775280898876
2021-09-19,4.174887892376682,0.26045830425055927,0.4069977628635347,23.879194630872483,97.46756152125279
2021-09-26,4.28310502283105,0.2656962837528604,0.40747139588100684,23.176201372997713,96.61098398169337
2021-10-03,5.5327102803738315,0.3451229976635514,0.5350093457943925,23.69392523364486,98.76635514018692
2021-10-10,4.125,0.272753752886836,0.4110184757505774,23.515011547344113,98.0230946882217
2021-10-17,5.122641509433962,0.28554994811320755,0.49492216981132076,23.35141509433962,97.34669811320755
2021-10-24,4.351851851851852,0.2736461412037037,0.43075,23.64351851851852,98.55787037037037
2021-10-31,4.675799086757991,0.27456269634703195,0.4491278538812785,23.477168949771688,97.86529680365297
2021-11-07,6.275229357798165,0.37350306880733947,0.6361399082568808,23.559633027522935,98.20871559633028
2021-11-14,5.976744186046512,0.3542248697674419,0.5939302325581396,23.516279069767442,98.03023255813953
2021-11-21,6.678899082568807,0.3450540915331808,0.6366338672768879,24.217391304347824,98.43020594965675
2021-11-28,7.009216589861751,0.4037502298850575,0.7013103448275861,24.011494252873565,97.8
2021-12-05,6.921658986175115,0.3894338275862069,0.6513080459770115,24.133333333333333,98.0712643678161
2021-12-12,5.488479262672811,0.3146036436781609,0.5348206896551724,24.011494252873565,97.80229885057472
2021-12-19,5.724770642201835,0.3378590068807339,0.5597454128440367,23.38532110091743,97.47935779816514
2021-12-26,4.402714932126697,0.258692907239819,0.4295294117647059,23.638009049773757,98.53393665158372
2022-01-02,4.844036697247707,0.3021493486238532,0.4716032110091743,23.65137614678899,98.58256880733946
2022-01-02,5.043062200956938,0.30315047368421055,0.5065406698564594,23.61004784688995,98.42105263157895
2022-01-09,5.172897196261682,0.29922256074766357,0.4979392523364486,23.47429906542056,97.85514018691589
2022-01-16,5.601851851851852,0.33894210854503465,0.5538614318706697,24.124711316397228,98.0230946882217
2022-01-23,5.475961538461538,0.3333172668269231,0.5684158653846154,23.526442307692307,98.07451923076923
2022-01-30,6.252427184466019,0.3678947021791768,0.6185399515738499,23.469733656174334,97.83050847457628
2022-02-06,5.876777251184834,0.34900173995271866,0.5853286052009457,23.955082742316783,97.50354609929079
2022-02-13,5.544186046511628,0.3305036078886311,0.5504315545243619,24.245939675174014,98.51276102088167
2022-02-20,5.248826291079812,0.29673348477751754,0.5021334894613583,24.05152224824356,97.95784543325527
2022-02-27,4.873831775700935,0.30717741588785047,0.4891378504672897,23.523364485981308,98.05373831775701
2022-03-06,3.94954128440367,0.2569043729977117,0.391279176201373,24.11441647597254,98.24713958810068
2022-03-13,4.142857142857143,0.2556286766055046,0.41017431192660553,23.924311926605505,97.20642201834862
2022-03-20,3.97196261682243,0.2476877459207459,0.39685081585081583,23.53846153846154,97.6013986013986
2022-03-27,3.4357798165137616,0.22749690137614678,0.33772018348623856,23.538990825688074,98.11926605504587
2022-04-03,3.8995215311004783,0.24639791428571428,0.37848333333333334,24.052380952380954,97.93333333333334
2022-04-10,3.210526315789474,0.21664136515513127,0.308346062052506,23.97613365155131,97.9856801909308
2022-04-17,2.9761904761904763,0.21116156161137442,0.3104123222748815,24.04265402843602,97.86255924170617
2022-04-24,3.5211267605633805,0.23235010772833725,0.34763466042154567,24.304449648711945,98.73302107728337
2022-05-01,3.4838709677419355,0.23163695161290324,0.34340092165898617,24.092165898617512,98.26728110599079
2022-05-08,2.688073394495413,0.20022963532110094,0.2697545871559633,23.655963302752294,98.60550458715596
2022-05-15,4.089201877934272,0.25519559389671365,0.39599765258215963,23.671361502347416,98.66901408450704
2022-05-22,3.0187793427230045,0.21149449411764706,0.29444470588235294,23.672941176470587,98.67294117647059
